brand,Country,Date,ParsedDate,interest,Geo
DemoBrand,Italy,2024-10-26,2024-10-26,27.34,IT
DemoBrand,Italy,2024-10-27,2024-10-27,31.29,IT
DemoBrand,Italy,2024-10-28,2024-10-28,33.76,IT
DemoBrand,Italy,2024-10-29,2024-10-29,31.24,IT
DemoBrand,Italy,2024-10-30,2024-10-30,32.67,IT
DemoBrand,Italy,2024-10-31,2024-10-31,28.23,IT
DemoBrand,Italy,2024-11-01,2024-11-01,30.94,IT
DemoBrand,Italy,2024-11-02,2024-11-02,30.5,IT
DemoBrand,Italy,2024-11-03,2024-11-03,29.19,IT
DemoBrand,Italy,2024-11-04,2024-11-04,33.52,IT
DemoBrand,Italy,2024-11-05,2024-11-05,29.06,IT
DemoBrand,Italy,2024-11-06,2024-11-06,31.14,IT
DemoBrand,Italy,2024-11-07,2024-11-07,32.9,IT
DemoBrand,Italy,2024-11-08,2024-11-08,32.47,IT
DemoBrand,Italy,2024-11-09,2024-11-09,35.04,IT
DemoBrand,Italy,2024-11-10,2024-11-10,34.92,IT
DemoBrand,Italy,2024-11-11,2024-11-11,36.13,IT
DemoBrand,Italy,2024-11-12,2024-11-12,35.83,IT
DemoBrand,Italy,2024-11-13,2024-11-13,36.54,IT
DemoBrand,Italy,2024-11-14,2024-11-14,34.15,IT
DemoBrand,Italy,2024-11-15,2024-11-15,34.62,IT
DemoBrand,Italy,2024-11-16,2024-11-16,34.85,IT
DemoBrand,Italy,2024-11-17,2024-11-17,33.88,IT
DemoBrand,Italy,2024-11-18,2024-11-18,32.55,IT
DemoBrand,Italy,2024-11-19,2024-11-19,32.39,IT
DemoBrand,Italy,2024-11-20,2024-11-20,31.09,IT
DemoBrand,Italy,2024-11-21,2024-11-21,33.23,IT
DemoBrand,Italy,2024-11-22,2024-11-22,31.83,IT
DemoBrand,Italy,2024-11-23,2024-11-23,30.3,IT
DemoBrand,Italy,2024-11-24,2024-11-24,29.9,IT
DemoBrand,Italy,2024-11-25,2024-11-25,28.4,IT
DemoBrand,Italy,2024-11-26,2024-11-26,32.36,IT
DemoBrand,Italy,2024-11-27,2024-11-27,30.15,IT
DemoBrand,Italy,2024-11-28,2024-11-28,27.86,IT
DemoBrand,Italy,2024-11-29,2024-11-29,30.8,IT
DemoBrand,Italy,2024-11-30,2024-11-30,27.67,IT
DemoBrand,Italy,2024-12-01,2024-12-01,25.61,IT
DemoBrand,Italy,2024-12-02,2024-12-02,30.12,IT
DemoBrand,Italy,2024-12-03,2024-12-03,26.68,IT
DemoBrand,Italy,2024-12-04,2024-12-04,26.65,IT
DemoBrand,Italy,2024-12-05,2024-12-05,27.29,IT
DemoBrand,Italy,2024-12-06,2024-12-06,29.27,IT
DemoBrand,Italy,2024-12-07,2024-12-07,26.84,IT
DemoBrand,Italy,2024-12-08,2024-12-08,24.25,IT
DemoBrand,Italy,2024-12-09,2024-12-09,27.64,IT
DemoBrand,Italy,2024-12-10,2024-12-10,25.52,IT
DemoBrand,Italy,2024-12-11,2024-12-11,30.25,IT
DemoBrand,Italy,2024-12-12,2024-12-12,26.49,IT
DemoBrand,Italy,2024-12-13,2024-12-13,22.1,IT
DemoBrand,Italy,2024-12-14,2024-12-14,27.39,IT
DemoBrand,Italy,2024-12-15,2024-12-15,30.72,IT
DemoBrand,Italy,2024-12-16,2024-12-16,30.18,IT
DemoBrand,Italy,2024-12-17,2024-12-17,30.92,IT
DemoBrand,Italy,2024-12-18,2024-12-18,25.49,IT
DemoBrand,Italy,2024-12-19,2024-12-19,29.65,IT
DemoBrand,Italy,2024-12-20,2024-12-20,26.71,IT
DemoBrand,Italy,2024-12-21,2024-12-21,28.96,IT
DemoBrand,Italy,2024-12-22,2024-12-22,26.34,IT
DemoBrand,Italy,2024-12-23,2024-12-23,28.0,IT
DemoBrand,Italy,2024-12-24,2024-12-24,28.34,IT
DemoBrand,Italy,2024-12-25,2024-12-25,31.91,IT
DemoBrand,Italy,2024-12-26,2024-12-26,32.14,IT
DemoBrand,Italy,2024-12-27,2024-12-27,31.51,IT
DemoBrand,Italy,2024-12-28,2024-12-28,28.67,IT
DemoBrand,Italy,2024-12-29,2024-12-29,31.16,IT
DemoBrand,Spain,2024-01-01,2024-01-01,20.51,ES
DemoBrand,Spain,2024-01-02,2024-01-02,20.7,ES
DemoBrand,Spain,2024-01-03,2024-01-03,17.5,ES
DemoBrand,Spain,2024-01-04,2024-01-04,13.95,ES
DemoBrand,Spain,2024-01-05,2024-01-05,16.3,ES
DemoBrand,Spain,2024-01-06,2024-01-06,23.06,ES
DemoBrand,Spain,2024-01-07,2024-01-07,19.78,ES
DemoBrand,Spain,2024-01-08,2024-01-08,19.42,ES
DemoBrand,Spain,2024-01-09,2024-01-09,24.52,ES
DemoBrand,Spain,2024-01-10,2024-01-10,24.04,ES
DemoBrand,Spain,2024-01-11,2024-01-11,21.8,ES
DemoBrand,Spain,2024-01-12,2024-01-12,21.37,ES
DemoBrand,Spain,2024-01-13,2024-01-13,21.85,ES
DemoBrand,Spain,2024-01-14,2024-01-14,22.69,ES
DemoBrand,Spain,2024-01-15,2024-01-15,25.52,ES
DemoBrand,Spain,2024-01-16,2024-01-16,23.2,ES
DemoBrand,Spain,2024-01-17,2024-01-17,23.79,ES
DemoBrand,Spain,2024-01-18,2024-01-18,24.63,ES
DemoBrand,Spain,2024-01-19,2024-01-19,19.86,ES
DemoBrand,Spain,2024-01-20,2024-01-20,23.57,ES
DemoBrand,Spain,2024-01-21,2024-01-21,21.29,ES
DemoBrand,Spain,2024-01-22,2024-01-22,16.63,ES
DemoBrand,Spain,2024-01-23,2024-01-23,17.16,ES
DemoBrand,Spain,2024-01-24,2024-01-24,19.1,ES
DemoBrand,Spain,2024-01-25,2024-01-25,21.88,ES
DemoBrand,Spain,2024-01-26,2024-01-26,20.71,ES
DemoBrand,Spain,2024-01-27,2024-01-27,20.49,ES
DemoBrand,Spain,2024-01-28,2024-01-28,23.65,ES
DemoBrand,Spain,2024-01-29,2024-01-29,16.82,ES
DemoBrand,Spain,2024-01-30,2024-01-30,18.9,ES
DemoBrand,Spain,2024-01-31,2024-01-31,19.16,ES
DemoBrand,Spain,2024-02-01,2024-02-01,16.67,ES
DemoBrand,Spain,2024-02-02,2024-02-02,17.8,ES
DemoBrand,Spain,2024-02-03,2024-02-03,14.15,ES
DemoBrand,Spain,2024-02-04,2024-02-04,19.8,ES
DemoBrand,Spain,2024-02-05,2024-02-05,15.25,ES
DemoBrand,Spain,2024-02-06,2024-02-06,20.34,ES
DemoBrand,Spain,2024-02-07,2024-02-07,15.9,ES
DemoBrand,Spain,2024-02-08,2024-02-08,17.74,ES
DemoBrand,Spain,2024-02-09,2024-02-09,15.33,ES
DemoBrand,Spain,2024-02-10,2024-02-10,15.16,ES
DemoBrand,Spain,2024-02-11,2024-02-11,13.88,ES
DemoBrand,Spain,2024-02-12,2024-02-12,15.14,ES
DemoBrand,Spain,2024-02-13,2024-02-13,15.45,ES
DemoBrand,Spain,2024-02-14,2024-02-14,13.19,ES
DemoBrand,Spain,2024-02-15,2024-02-15,14.5,ES
DemoBrand,Spain,2024-02-16,2024-02-16,13.57,ES
DemoBrand,Spain,2024-02-17,2024-02-17,19.46,ES
DemoBrand,Spain,2024-02-18,2024-02-18,14.81,ES
DemoBrand,Spain,2024-02-19,2024-02-19,18.24,ES
DemoBrand,Spain,2024-02-20,2024-02-20,14.96,ES
DemoBrand,Spain,2024-02-21,2024-02-21,16.11,ES
DemoBrand,Spain,2024-02-22,2024-02-22,13.23,ES
DemoBrand,Spain,2024-02-23,2024-02-23,15.29,ES
DemoBrand,Spain,2024-02-24,2024-02-24,16.94,ES
DemoBrand,Spain,2024-02-25,2024-02-25,20.06,ES
DemoBrand,Spain,2024-02-26,2024-02-26,17.71,ES
DemoBrand,Spain,2024-02-27,2024-02-27,20.44,ES
DemoBrand,Spain,2024-02-28,2024-02-28,19.37,ES
DemoBrand,Spain,2024-02-29,2024-02-29,21.77,ES
DemoBrand,Spain,2024-03-01,2024-03-01,18.83,ES
DemoBrand,Spain,2024-03-02,2024-03-02,24.16,ES
DemoBrand,Spain,2024-03-03,2024-03-03,18.84,ES
DemoBrand,Spain,2024-03-04,2024-03-04,18.69,ES
DemoBrand,Spain,2024-03-05,2024-03-05,18.21,ES
DemoBrand,Spain,2024-03-06,2024-03-06,25.68,ES
DemoBrand,Spain,2024-03-07,2024-03-07,23.02,ES
DemoBrand,Spain,2024-03-08,2024-03-08,21.05,ES
DemoBrand,Spain,2024-03-09,2024-03-09,24.53,ES
DemoBrand,Spain,2024-03-10,2024-03-10,23.68,ES
DemoBrand,Spain,2024-03-11,2024-03-11,26.48,ES
DemoBrand,Spain,2024-03-12,2024-03-12,19.66,ES
DemoBrand,Spain,2024-03-13,2024-03-13,22.38,ES
DemoBrand,Spain,2024-03-14,2024-03-14,22.11,ES
DemoBrand,Spain,2024-03-15,2024-03-15,19.17,ES
DemoBrand,Spain,2024-03-16,2024-03-16,25.27,ES
DemoBrand,Spain,2024-03-17,2024-03-17,22.6,ES
DemoBrand,Spain,2024-03-18,2024-03-18,24.57,ES
DemoBrand,Spain,2024-03-19,2024-03-19,27.71,ES
DemoBrand,Spain,2024-03-20,2024-03-20,22.15,ES
DemoBrand,Spain,2024-03-21,2024-03-21,21.84,ES
DemoBrand,Spain,2024-03-22,2024-03-22,22.7,ES
DemoBrand,Spain,2024-03-23,2024-03-23,24.19,ES
DemoBrand,Spain,2024-03-24,2024-03-24,20.8,ES
DemoBrand,Spain,2024-03-25,2024-03-25,20.36,ES
DemoBrand,Spain,2024-03-26,2024-03-26,23.4,ES
DemoBrand,Spain,2024-03-27,2024-03-27,21.68,ES
DemoBrand,Spain,2024-03-28,2024-03-28,16.46,ES
DemoBrand,Spain,2024-03-29,2024-03-29,17.7,ES
DemoBrand,Spain,2024-03-30,2024-03-30,22.76,ES
DemoBrand,Spain,2024-03-31,2024-03-31,20.15,ES
DemoBrand,Spain,2024-04-01,2024-04-01,17.42,ES
DemoBrand,Spain,2024-04-02,2024-04-02,18.2,ES
DemoBrand,Spain,2024-04-03,2024-04-03,18.18,ES
DemoBrand,Spain,2024-04-04,2024-04-04,19.25,ES
DemoBrand,Spain,2024-04-05,2024-04-05,14.7,ES
DemoBrand,Spain,2024-04-06,2024-04-06,15.4,ES
DemoBrand,Spain,2024-04-07,2024-04-07,17.31,ES
DemoBrand,Spain,2024-04-08,2024-04-08,16.28,ES
DemoBrand,Spain,2024-04-09,2024-04-09,17.38,ES
DemoBrand,Spain,2024-04-10,2024-04-10,13.56,ES
DemoBrand,Spain,2024-04-11,2024-04-11,16.56,ES
DemoBrand,Spain,2024-04-12,2024-04-12,17.89,ES
DemoBrand,Spain,2024-04-13,2024-04-13,16.58,ES
DemoBrand,Spain,2024-04-14,2024-04-14,15.84,ES
DemoBrand,Spain,2024-04-15,2024-04-15,15.36,ES
DemoBrand,Spain,2024-04-16,2024-04-16,13.92,ES
DemoBrand,Spain,2024-04-17,2024-04-17,15.52,ES
DemoBrand,Spain,2024-04-18,2024-04-18,18.3,ES
DemoBrand,Spain,2024-04-19,2024-04-19,15.71,ES
DemoBrand,Spain,2024-04-20,2024-04-20,14.37,ES
DemoBrand,Spain,2024-04-21,2024-04-21,15.41,ES
DemoBrand,Spain,2024-04-22,2024-04-22,17.07,ES
DemoBrand,Spain,2024-04-23,2024-04-23,16.23,ES
DemoBrand,Spain,2024-04-24,2024-04-24,18.29,ES
DemoBrand,Spain,2024-04-25,2024-04-25,18.73,ES
DemoBrand,Spain,2024-04-26,2024-04-26,19.85,ES
DemoBrand,Spain,2024-04-27,2024-04-27,21.32,ES
DemoBrand,Spain,2024-04-28,2024-04-28,20.88,ES
DemoBrand,Spain,2024-04-29,2024-04-29,17.45,ES
DemoBrand,Spain,2024-04-30,2024-04-30,17.94,ES
DemoBrand,Spain,2024-05-01,2024-05-01,20.03,ES
DemoBrand,Spain,2024-05-02,2024-05-02,19.71,ES
DemoBrand,Spain,2024-05-03,2024-05-03,18.75,ES
DemoBrand,Spain,2024-05-04,2024-05-04,20.55,ES
DemoBrand,Spain,2024-05-05,2024-05-05,20.87,ES
DemoBrand,Spain,2024-05-06,2024-05-06,20.84,ES
DemoBrand,Spain,2024-05-07,2024-05-07,21.89,ES
DemoBrand,Spain,2024-05-08,2024-05-08,25.19,ES
DemoBrand,Spain,2024-05-09,2024-05-09,23.5,ES
DemoBrand,Spain,2024-05-10,2024-05-10,28.29,ES
DemoBrand,Spain,2024-05-11,2024-05-11,23.89,ES
DemoBrand,Spain,2024-05-12,2024-05-12,23.13,ES
DemoBrand,Spain,2024-05-13,2024-05-13,23.84,ES
DemoBrand,Spain,2024-05-14,2024-05-14,24.43,ES
DemoBrand,Spain,2024-05-15,2024-05-15,24.82,ES
DemoBrand,Spain,2024-05-16,2024-05-16,28.09,ES
DemoBrand,Spain,2024-05-17,2024-05-17,22.2,ES
DemoBrand,Spain,2024-05-18,2024-05-18,25.51,ES
DemoBrand,Spain,2024-05-19,2024-05-19,24.07,ES
DemoBrand,Spain,2024-05-20,2024-05-20,20.34,ES
DemoBrand,Spain,2024-05-21,2024-05-21,24.81,ES
DemoBrand,Spain,2024-05-22,2024-05-22,25.55,ES
DemoBrand,Spain,2024-05-23,2024-05-23,21.02,ES
DemoBrand,Spain,2024-05-24,2024-05-24,22.4,ES
DemoBrand,Spain,2024-05-25,2024-05-25,18.63,ES
DemoBrand,Spain,2024-05-26,2024-05-26,19.2,ES
DemoBrand,Spain,2024-05-27,2024-05-27,23.44,ES
DemoBrand,Spain,2024-05-28,2024-05-28,20.02,ES
DemoBrand,Spain,2024-05-29,2024-05-29,18.34,ES
DemoBrand,Spain,2024-05-30,2024-05-30,20.61,ES
DemoBrand,Spain,2024-05-31,2024-05-31,18.7,ES
DemoBrand,Spain,2024-06-01,2024-06-01,18.4,ES
DemoBrand,Spain,2024-06-02,2024-06-02,20.43,ES
DemoBrand,Spain,2024-06-03,2024-06-03,16.25,ES
DemoBrand,Spain,2024-06-04,2024-06-04,16.4,ES
DemoBrand,Spain,2024-06-05,2024-06-05,18.19,ES
DemoBrand,Spain,2024-06-06,2024-06-06,19.5,ES
DemoBrand,Spain,2024-06-07,2024-06-07,19.76,ES
DemoBrand,Spain,2024-06-08,2024-06-08,15.7,ES
DemoBrand,Spain,2024-06-09,2024-06-09,18.69,ES
DemoBrand,Spain,2024-06-10,2024-06-10,15.07,ES
DemoBrand,Spain,2024-06-11,2024-06-11,20.16,ES
DemoBrand,Spain,2024-06-12,2024-06-12,14.14,ES
DemoBrand,Spain,2024-06-13,2024-06-13,19.01,ES
DemoBrand,Spain,2024-06-14,2024-06-14,15.04,ES
DemoBrand,Spain,2024-06-15,2024-06-15,20.41,ES
DemoBrand,Spain,2024-06-16,2024-06-16,17.65,ES
DemoBrand,Spain,2024-06-17,2024-06-17,14.55,ES
DemoBrand,Spain,2024-06-18,2024-06-18,15.7,ES
DemoBrand,Spain,2024-06-19,2024-06-19,18.51,ES
DemoBrand,Spain,2024-06-20,2024-06-20,19.3,ES
DemoBrand,Spain,2024-06-21,2024-06-21,17.33,ES
DemoBrand,Spain,2024-06-22,2024-06-22,17.87,ES
DemoBrand,Spain,2024-06-23,2024-06-23,19.63,ES
DemoBrand,Spain,2024-06-24,2024-06-24,18.75,ES
DemoBrand,Spain,2024-06-25,2024-06-25,16.28,ES
DemoBrand,Spain,2024-06-26,2024-06-26,17.65,ES
DemoBrand,Spain,2024-06-27,2024-06-27,20.16,ES
DemoBrand,Spain,2024-06-28,2024-06-28,22.55,ES
DemoBrand,Spain,2024-06-29,2024-06-29,23.78,ES
DemoBrand,Spain,2024-06-30,2024-06-30,22.54,ES
DemoBrand,Spain,2024-07-01,2024-07-01,21.98,ES
DemoBrand,Spain,2024-07-02,2024-07-02,23.32,ES
DemoBrand,Spain,2024-07-03,2024-07-03,20.9,ES
DemoBrand,Spain,2024-07-04,2024-07-04,22.31,ES
DemoBrand,Spain,2024-07-05,2024-07-05,21.33,ES
DemoBrand,Spain,2024-07-06,2024-07-06,20.82,ES
DemoBrand,Spain,2024-07-07,2024-07-07,24.29,ES
DemoBrand,Spain,2024-07-08,2024-07-08,24.28,ES
DemoBrand,Spain,2024-07-09,2024-07-09,25.52,ES
DemoBrand,Spain,2024-07-10,2024-07-10,25.44,ES
DemoBrand,Spain,2024-07-11,2024-07-11,25.0,ES
DemoBrand,Spain,2024-07-12,2024-07-12,25.75,ES
DemoBrand,Spain,2024-07-13,2024-07-13,24.63,ES
DemoBrand,Spain,2024-07-14,2024-07-14,25.57,ES
DemoBrand,Spain,2024-07-15,2024-07-15,23.29,ES
DemoBrand,Spain,2024-07-16,2024-07-16,25.43,ES
DemoBrand,Spain,2024-07-17,2024-07-17,25.93,ES
DemoBrand,Spain,2024-07-18,2024-07-18,23.12,ES
DemoBrand,Spain,2024-07-19,2024-07-19,24.38,ES
DemoBrand,Spain,2024-07-20,2024-07-20,22.82,ES
DemoBrand,Spain,2024-07-21,2024-07-21,22.76,ES
DemoBrand,Spain,2024-07-22,2024-07-22,21.28,ES
DemoBrand,Spain,2024-07-23,2024-07-23,25.75,ES
DemoBrand,Spain,2024-07-24,2024-07-24,25.01,ES
DemoBrand,Spain,2024-07-25,2024-07-25,23.6,ES
DemoBrand,Spain,2024-07-26,2024-07-26,26.09,ES
DemoBrand,Spain,2024-07-27,2024-07-27,21.37,ES
DemoBrand,Spain,2024-07-28,2024-07-28,27.42,ES
DemoBrand,Spain,2024-07-29,2024-07-29,20.49,ES
DemoBrand,Spain,2024-07-30,2024-07-30,21.05,ES
DemoBrand,Spain,2024-07-31,2024-07-31,19.35,ES
DemoBrand,Spain,2024-08-01,2024-08-01,20.5,ES
DemoBrand,Spain,2024-08-02,2024-08-02,21.05,ES
DemoBrand,Spain,2024-08-03,2024-08-03,18.79,ES
DemoBrand,Spain,2024-08-04,2024-08-04,22.23,ES
DemoBrand,Spain,2024-08-05,2024-08-05,18.84,ES
DemoBrand,Spain,2024-08-06,2024-08-06,18.62,ES
DemoBrand,Spain,2024-08-07,2024-08-07,16.01,ES
DemoBrand,Spain,2024-08-08,2024-08-08,18.45,ES
DemoBrand,Spain,2024-08-09,2024-08-09,17.17,ES
DemoBrand,Spain,2024-08-10,2024-08-10,16.09,ES
DemoBrand,Spain,2024-08-11,2024-08-11,15.66,ES
DemoBrand,Spain,2024-08-12,2024-08-12,22.5,ES
DemoBrand,Spain,2024-08-13,2024-08-13,16.62,ES
DemoBrand,Spain,2024-08-14,2024-08-14,14.27,ES
DemoBrand,Spain,2024-08-15,2024-08-15,15.87,ES
DemoBrand,Spain,2024-08-16,2024-08-16,17.28,ES
DemoBrand,Spain,2024-08-17,2024-08-17,18.64,ES
DemoBrand,Spain,2024-08-18,2024-08-18,18.86,ES
DemoBrand,Spain,2024-08-19,2024-08-19,19.34,ES
DemoBrand,Spain,2024-08-20,2024-08-20,16.98,ES
DemoBrand,Spain,2024-08-21,2024-08-21,19.26,ES
DemoBrand,Spain,2024-08-22,2024-08-22,17.16,ES
DemoBrand,Spain,2024-08-23,2024-08-23,18.04,ES
DemoBrand,Spain,2024-08-24,2024-08-24,17.83,ES
DemoBrand,Spain,2024-08-25,2024-08-25,17.69,ES
DemoBrand,Spain,2024-08-26,2024-08-26,22.62,ES
DemoBrand,Spain,2024-08-27,2024-08-27,22.29,ES
DemoBrand,Spain,2024-08-28,2024-08-28,23.3,ES
DemoBrand,Spain,2024-08-29,2024-08-29,21.86,ES
DemoBrand,Spain,2024-08-30,2024-08-30,23.76,ES
DemoBrand,Spain,2024-08-31,2024-08-31,19.1,ES
DemoBrand,Spain,2024-09-01,2024-09-01,24.75,ES
DemoBrand,Spain,2024-09-02,2024-09-02,23.77,ES
DemoBrand,Spain,2024-09-03,2024-09-03,25.03,ES
DemoBrand,Spain,2024-09-04,2024-09-04,24.88,ES
DemoBrand,Spain,2024-09-05,2024-09-05,22.45,ES
DemoBrand,Spain,2024-09-06,2024-09-06,21.71,ES
DemoBrand,Spain,2024-09-07,2024-09-07,23.52,ES
DemoBrand,Spain,2024-09-08,2024-09-08,26.28,ES
DemoBrand,Spain,2024-09-09,2024-09-09,26.69,ES
DemoBrand,Spain,2024-09-10,2024-09-10,22.7,ES
DemoBrand,Spain,2024-09-11,2024-09-11,23.55,ES
DemoBrand,Spain,2024-09-12,2024-09-12,24.1,ES
DemoBrand,Spain,2024-09-13,2024-09-13,24.82,ES
DemoBrand,Spain,2024-09-14,2024-09-14,22.76,ES
DemoBrand,Spain,2024-09-15,2024-09-15,22.55,ES
DemoBrand,Spain,2024-09-16,2024-09-16,23.61,ES
DemoBrand,Spain,2024-09-17,2024-09-17,25.25,ES
DemoBrand,Spain,2024-09-18,2024-09-18,22.5,ES
DemoBrand,Spain,2024-09-19,2024-09-19,24.38,ES
DemoBrand,Spain,2024-09-20,2024-09-20,26.45,ES
DemoBrand,Spain,2024-09-21,2024-09-21,21.41,ES
DemoBrand,Spain,2024-09-22,2024-09-22,23.27,ES
DemoBrand,Spain,2024-09-23,2024-09-23,25.37,ES
DemoBrand,Spain,2024-09-24,2024-09-24,22.11,ES
DemoBrand,Spain,2024-09-25,2024-09-25,21.4,ES
DemoBrand,Spain,2024-09-26,2024-09-26,24.48,ES
DemoBrand,Spain,2024-09-27,2024-09-27,21.13,ES
DemoBrand,Spain,2024-09-28,2024-09-28,23.55,ES
DemoBrand,Spain,2024-09-29,2024-09-29,21.8,ES
DemoBrand,Spain,2024-09-30,2024-09-30,19.86,ES
DemoBrand,Spain,2024-10-01,2024-10-01,21.13,ES
DemoBrand,Spain,2024-10-02,2024-10-02,20.45,ES
DemoBrand,Spain,2024-10-03,2024-10-03,21.52,ES
DemoBrand,Spain,2024-10-04,2024-10-04,18.07,ES
DemoBrand,Spain,2024-10-05,2024-10-05,18.96,ES
DemoBrand,Spain,2024-10-06,2024-10-06,18.51,ES
DemoBrand,Spain,2024-10-07,2024-10-07,19.82,ES
DemoBrand,Spain,2024-10-08,2024-10-08,16.19,ES
DemoBrand,Spain,2024-10-09,2024-10-09,20.14,ES
DemoBrand,Spain,2024-10-10,2024-10-10,18.94,ES
DemoBrand,Spain,2024-10-11,2024-10-11,15.32,ES
DemoBrand,Spain,2024-10-12,2024-10-12,20.36,ES
DemoBrand,Spain,2024-10-13,2024-10-13,22.45,ES
DemoBrand,Spain,2024-10-14,2024-10-14,20.06,ES
DemoBrand,Spain,2024-10-15,2024-10-15,21.04,ES
DemoBrand,Spain,2024-10-16,2024-10-16,18.52,ES
DemoBrand,Spain,2024-10-17,2024-10-17,15.23,ES
DemoBrand,Spain,2024-10-18,2024-10-18,15.1,ES
DemoBrand,Spain,2024-10-19,2024-10-19,19.58,ES
DemoBrand,Spain,2024-10-20,2024-10-20,18.19,ES
DemoBrand,Spain,2024-10-21,2024-10-21,17.89,ES
DemoBrand,Spain,2024-10-22,2024-10-22,19.95,ES
DemoBrand,Spain,2024-10-23,2024-10-23,21.7,ES
DemoBrand,Spain,2024-10-24,2024-10-24,17.96,ES
DemoBrand,Spain,2024-10-25,2024-10-25,20.39,ES
DemoBrand,Spain,2024-10-26,2024-10-26,24.73,ES
DemoBrand,Spain,2024-10-27,2024-10-27,20.0,ES
DemoBrand,Spain,2024-10-28,2024-10-28,24.32,ES
DemoBrand,Spain,2024-10-29,2024-10-29,22.04,ES
DemoBrand,Spain,2024-10-30,2024-10-30,24.51,ES
DemoBrand,Spain,2024-10-31,2024-10-31,26.02,ES
DemoBrand,Spain,2024-11-01,2024-11-01,25.7,ES
DemoBrand,Spain,2024-11-02,2024-11-02,26.4,ES
DemoBrand,Spain,2024-11-03,2024-11-03,22.61,ES
DemoBrand,Spain,2024-11-04,2024-11-04,27.45,ES
DemoBrand,Spain,2024-11-05,2024-11-05,23.8,ES
DemoBrand,Spain,2024-11-06,2024-11-06,26.26,ES
DemoBrand,Spain,2024-11-07,2024-11-07,26.46,ES
DemoBrand,Spain,2024-11-08,2024-11-08,27.08,ES
DemoBrand,Spain,2024-11-09,2024-11-09,26.91,ES
DemoBrand,Spain,2024-11-10,2024-11-10,24.62,ES
DemoBrand,Spain,2024-11-11,2024-11-11,23.65,ES
DemoBrand,Spain,2024-11-12,2024-11-12,28.08,ES
DemoBrand,Spain,2024-11-13,2024-11-13,26.66,ES
DemoBrand,Spain,2024-11-14,2024-11-14,28.49,ES
DemoBrand,Spain,2024-11-15,2024-11-15,25.96,ES
DemoBrand,Spain,2024-11-16,2024-11-16,23.07,ES
DemoBrand,Spain,2024-11-17,2024-11-17,27.59,ES
DemoBrand,Spain,2024-11-18,2024-11-18,24.67,ES
DemoBrand,Spain,2024-11-19,2024-11-19,25.81,ES
DemoBrand,Spain,2024-11-20,2024-11-20,23.52,ES
DemoBrand,Spain,2024-11-21,2024-11-21,27.77,ES
DemoBrand,Spain,2024-11-22,2024-11-22,22.37,ES
DemoBrand,Spain,2024-11-23,2024-11-23,23.07,ES
DemoBrand,Spain,2024-11-24,2024-11-24,23.57,ES
DemoBrand,Spain,2024-11-25,2024-11-25,20.77,ES
DemoBrand,Spain,2024-11-26,2024-11-26,23.21,ES
DemoBrand,Spain,2024-11-27,2024-11-27,25.36,ES
DemoBrand,Spain,2024-11-28,2024-11-28,20.76,ES
DemoBrand,Spain,2024-11-29,2024-11-29,22.14,ES
DemoBrand,Spain,2024-11-30,2024-11-30,15.47,ES
DemoBrand,Spain,2024-12-01,2024-12-01,20.53,ES
DemoBrand,Spain,2024-12-02,2024-12-02,19.65,ES
DemoBrand,Spain,2024-12-03,2024-12-03,18.33,ES
DemoBrand,Spain,2024-12-04,2024-12-04,21.84,ES
DemoBrand,Spain,2024-12-05,2024-12-05,18.78,ES
DemoBrand,Spain,2024-12-06,2024-12-06,18.86,ES
DemoBrand,Spain,2024-12-07,2024-12-07,18.28,ES
DemoBrand,Spain,2024-12-08,2024-12-08,15.07,ES
DemoBrand,Spain,2024-12-09,2024-12-09,16.54,ES
DemoBrand,Spain,2024-12-10,2024-12-10,20.68,ES
DemoBrand,Spain,2024-12-11,2024-12-11,14.53,ES
DemoBrand,Spain,2024-12-12,2024-12-12,17.25,ES
DemoBrand,Spain,2024-12-13,2024-12-13,18.06,ES
DemoBrand,Spain,2024-12-14,2024-12-14,22.47,ES
DemoBrand,Spain,2024-12-15,2024-12-15,20.68,ES
DemoBrand,Spain,2024-12-16,2024-12-16,18.23,ES
DemoBrand,Spain,2024-12-17,2024-12-17,22.2,ES
DemoBrand,Spain,2024-12-18,2024-12-18,18.39,ES
DemoBrand,Spain,2024-12-19,2024-12-19,22.19,ES
DemoBrand,Spain,2024-12-20,2024-12-20,17.8,ES
DemoBrand,Spain,2024-12-21,2024-12-21,23.03,ES
DemoBrand,Spain,2024-12-22,2024-12-22,20.45,ES
DemoBrand,Spain,2024-12-23,2024-12-23,19.61,ES
DemoBrand,Spain,2024-12-24,2024-12-24,21.65,ES
DemoBrand,Spain,2024-12-25,2024-12-25,23.07,ES
DemoBrand,Spain,2024-12-26,2024-12-26,21.96,ES
DemoBrand,Spain,2024-12-27,2024-12-27,24.48,ES
DemoBrand,Spain,2024-12-28,2024-12-28,22.64,ES
DemoBrand,Spain,2024-12-29,2024-12-29,25.46,ES
